Scn1,Sc2,Sc3,sc4
0.47,0.47,0.47,0.47
0,0,0,0
16.13,16.13,16.13,16.13
6,6,6,6
0,0,0,0
0,0,0,0
0,0,0,0
0.2,0.2,0.2,0.2
0,0,0,0
0,0,0,0
0,0,0,0
-99,-99,-99,-99
0,0,0,0
7.8,7.8,7.8,7.8
11.51,11.51,11.51,11.51
0.31,0.31,0.31,0.31
0,0,0,0
5.58,5.58,5.58,5.58
39.87,39.87,39.87,39.87
5.51,5.51,5.51,5.51
0,0,0,0
0.2,0.2,0.2,0.2
3.8,3.8,3.8,3.8
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.86,1.86,1.86,1.86
4.43,4.43,4.43,4.43
5.12,5.12,5.12,5.12
10.44,10.44,10.44,10.44
12.34,12.34,12.34,12.34
0.55,0.55,0.55,0.55
0,0,0,0
0,0,0,0
0.24,0.24,0.24,0.24
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.56,0.56,0.56,0.56
3.29,3.29,3.29,3.29
0,0,0,0
1.3,1.3,1.3,1.3
1.98,1.98,1.98,1.98
0,0,0,0
1.18,1.18,1.18,1.18
0.26,0.26,0.26,0.26
0.57,0.57,0.57,0.57
2.05,2.05,2.05,2.05
0,0,0,0
0,0,0,0
0,0,0,0
5.67,5.67,5.67,5.67
2.65,2.65,2.65,2.65
0.23,0.23,0.23,0.23
0,0,0,0
0.72,0.72,0.72,0.72
5.97,5.97,5.97,5.97
9.64,9.64,9.64,9.64
3.86,3.86,3.86,3.86
0,0,0,0
0,0,0,0
8.15,8.15,8.15,8.15
2.01,2.01,2.01,2.01
0,0,0,0
2.46,2.46,2.46,2.46
3.49,3.49,3.49,3.49
0.19,0.19,0.19,0.19
2.62,2.62,2.62,2.62
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.68,2.68,2.68,2.68
3.47,3.47,3.47,3.47
4.21,4.21,4.21,4.21
7.1,7.1,7.1,7.1
0,0,0,0
-99,-99,-99,-99
0,0,0,0
0,0,0,0
0,0,0,0
15.83,15.83,15.83,15.83
0.13,0.13,0.13,0.13
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.16,1.16,1.16,1.16
0,0,0,0
0,0,0,0
0,0,0,0
2.07,2.07,2.07,2.07
3.87,3.87,3.87,3.87
1.76,1.76,1.76,1.76
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.78,0.78,0.78,0.78
10.03,10.03,10.03,10.03
10.3,10.3,10.3,10.3
12.43,12.43,12.43,12.43
23.19,23.19,23.19,23.19
18.98,18.98,18.98,18.98
13.92,13.92,13.92,13.92
0,0,0,0
0,0,0,0
0.15,0.15,0.15,0.15
0,0,0,0
0,0,0,0
0,0,0,0
10.58,10.58,10.58,10.58
0.36,0.36,0.36,0.36
2.04,2.04,2.04,2.04
16.02,16.02,16.02,16.02
5.52,5.52,5.52,5.52
22.53,22.53,22.53,22.53
4.4,4.4,4.4,4.4
24.14,24.14,24.14,24.14
6.75,6.75,6.75,6.75
5.04,5.04,5.04,5.04
7.03,7.03,7.03,7.03
0.5,0.5,0.5,0.5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-99,-99,-99,-99
2.36,2.36,2.36,2.36
2.52,2.52,2.52,2.52
0.2,0.2,0.2,0.2
0.27,0.27,0.27,0.27
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.3,0.3,0.3,0.3
0,0,0,0
0,0,0,0
0,0,0,0
0.61,0.61,0.61,0.61
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.15,2.15,2.15,2.15
0,0,0,0
-99,-99,-99,-99
0,0,0,0
0.28,0.28,0.28,0.28
0,0,0,0
12.71,12.71,12.71,12.71
0,0,0,0
2.91,2.91,2.91,2.91
9.31,9.31,9.31,9.31
2.43,2.43,2.43,2.43
20.84,20.84,20.84,20.84
17.58,17.58,17.58,17.58
0.38,0.38,0.38,0.38
0,0,0,0
0,0,0,0
0.1,0.1,0.1,0.1
5.87,5.87,5.87,5.87
0,0,0,0
2.76,2.76,2.76,2.76
4.37,4.37,4.37,4.37
23.18,23.18,23.18,23.18
31.97,31.97,31.97,31.97
14.28,14.28,14.28,14.28
12.66,12.66,12.66,12.66
1.01,1.01,1.01,1.01
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.28,7.28,7.28,7.28
0,0,0,0
1.8,1.8,1.8,1.8
0.91,0.91,0.91,0.91
0,0,0,0
3.13,3.13,3.13,3.13
0.92,0.92,0.92,0.92
0,0,0,0
0,0,0,0
0,0,0,0
8.21,8.21,8.21,8.21
0,0,0,0
0.44,0.44,0.44,0.44
4.25,4.25,4.25,4.25
1.89,1.89,1.89,1.89
0,0,0,0
0,0,0,0
9.5,9.5,9.5,9.5
16.05,16.05,16.05,16.05
-99,-99,-99,-99
9.11,9.11,9.11,9.11
12.06,12.06,12.06,12.06
11.3,11.3,11.3,11.3
13.94,13.94,13.94,13.94
6.23,6.23,6.23,6.23
1.45,1.45,1.45,1.45
4.13,4.13,4.13,4.13
0.69,0.69,0.69,0.69
21.24,21.24,21.24,21.24
23.66,23.66,23.66,23.66
11.14,11.14,11.14,11.14
0,0,0,0
2.08,2.08,2.08,2.08
1.5,1.5,1.5,1.5
11.01,11.01,11.01,11.01
11.16,11.16,11.16,11.16
13.13,13.13,13.13,13.13
9.82,9.82,9.82,9.82
3.44,3.44,3.44,3.44
0,0,0,0
11.05,11.05,11.05,11.05
8.71,8.71,8.71,8.71
18.25,18.25,18.25,18.25
21.66,21.66,21.66,21.66
0,0,0,0
0,0,0,0
1.6,1.6,1.6,1.6
11.61,11.61,11.61,11.61
18.43,18.43,18.43,18.43
29.68,29.68,29.68,29.68
16.62,16.62,16.62,16.62
24.11,24.11,24.11,24.11
0,0,0,0
0,0,0,0
18.87,18.87,18.87,18.87
3.42,3.42,3.42,3.42
14.88,14.88,14.88,14.88
2.91,2.91,2.91,2.91
14.47,14.47,14.47,14.47
10.99,10.99,10.99,10.99
0,0,0,0
0,0,0,0
0,0,0,0
22.93,22.93,22.93,22.93
6.23,6.23,6.23,6.23
14.35,14.35,14.35,14.35
0.62,0.62,0.62,0.62
5.17,5.17,5.17,5.17
0,0,0,0
0,0,0,0
7.93,7.93,7.93,7.93
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8.59,8.59,8.59,8.59
5.55,5.55,5.55,5.55
0,0,0,0
0,0,0,0
2.77,2.77,2.77,2.77
5.06,5.06,5.06,5.06
10.77,10.77,10.77,10.77
19.85,19.85,19.85,19.85
1.47,1.47,1.47,1.47
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.3,0.3,0.3,0.3
0,0,0,0
0,0,0,0
1.03,1.03,1.03,1.03
3.51,3.51,3.51,3.51
0,0,0,0
8.04,8.04,8.04,8.04
20.04,20.04,20.04,20.04
22.18,22.18,22.18,22.18
16.23,16.23,16.23,16.23
0,0,0,0
-99,-99,-99,-99
4.33,4.33,4.33,4.33
10.53,10.53,10.53,10.53
5.6,5.6,5.6,5.6
1.83,1.83,1.83,1.83
0,0,0,0
3.32,3.32,3.32,3.32
6.41,6.41,6.41,6.41
0,0,0,0
0,0,0,0
0,0,0,0
0.56,0.56,0.56,0.56
3.93,3.93,3.93,3.93
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.25,6.25,6.25,6.25
5.22,5.22,5.22,5.22
4.96,4.96,4.96,4.96
0,0,0,0
0,0,0,0
18.82,18.82,18.82,18.82
1.18,1.18,1.18,1.18
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11.36,11.36,11.36,11.36
1.24,1.24,1.24,1.24
0,0,0,0
3,3,3,3
1,1,1,1
0.83,0.83,0.83,0.83
0,0,0,0
0,0,0,0
0,0,0,0
8.52,8.52,8.52,8.52
48.26,48.26,48.26,48.26
11.3,11.3,11.3,11.3
0.37,0.37,0.37,0.37
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.16,2.16,2.16,2.16
6.08,6.08,6.08,6.08
1.76,1.76,1.76,1.76
0,0,0,0
1.46,1.46,1.46,1.46
0.3,0.3,0.3,0.3
0.99,0.99,0.99,0.99
0.97,0.97,0.97,0.97
2.72,2.72,2.72,2.72
30.13,30.13,30.13,30.13
3.37,3.37,3.37,3.37
3.07,3.07,3.07,3.07
4.66,4.66,4.66,4.66
0,0,0,0
1.06,1.06,1.06,1.06
0,0,0,0
5.22,5.22,5.22,5.22
0.29,0.29,0.29,0.29
3.36,3.36,3.36,3.36
0.63,0.63,0.63,0.63
5.27,5.27,5.27,5.27
0.4,0.4,0.4,0.4
0,0,0,0
0,0,0,0
0,0,0,0
1.38,1.38,1.38,1.38
3.52,3.52,3.52,3.52
11.01,11.01,11.01,11.01
53.46,53.46,53.46,53.46
3.69,3.69,3.69,3.69
-99,-99,-99,-99
2.89,2.89,2.89,2.89
19.05,19.05,19.05,19.05
23.58,23.58,23.58,23.58
0,0,0,0
0,0,0,0
0,0,0,0
9.93,9.93,9.93,9.93
8.09,8.09,8.09,8.09
0.64,0.64,0.64,0.64
0.24,0.24,0.24,0.24
1.96,1.96,1.96,1.96
3.05,3.05,3.05,3.05
1.7,1.7,1.7,1.7
0,0,0,0
4.24,4.24,4.24,4.24
8.79,8.79,8.79,8.79
7.08,7.08,7.08,7.08
0,0,0,0
0,0,0,0
0,0,0,0
0.68,0.68,0.68,0.68
10.22,10.22,10.22,10.22
21.1,21.1,21.1,21.1
5.72,5.72,5.72,5.72
2.11,2.11,2.11,2.11
0.88,0.88,0.88,0.88
0.6,0.6,0.6,0.6
0,0,0,0
0.17,0.17,0.17,0.17
0,0,0,0
0,0,0,0
12.34,12.34,12.34,12.34
0.2,0.2,0.2,0.2
0,0,0,0
-99,-99,-99,-99
0.26,0.26,0.26,0.26
0,0,0,0
2.97,2.97,2.97,2.97
13.54,13.54,13.54,13.54
16.27,16.27,16.27,16.27
2.92,2.92,2.92,2.92
8.04,8.04,8.04,8.04
6.6,6.6,6.6,6.6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.42,3.42,3.42,3.42
0.21,0.21,0.21,0.21
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.47,0.47,0.47,0.47
1.37,1.37,1.37,1.37
0,0,0,0
15.18,15.18,15.18,15.18
10.27,10.27,10.27,10.27
6.95,6.95,6.95,6.95
0.1,0.1,0.1,0.1
0,0,0,0
11.87,11.87,11.87,11.87
11.87,11.87,11.87,11.87
21.29,21.29,21.29,21.29
8.9,8.9,8.9,8.9
0,0,0,0
2.75,2.75,2.75,2.75
2.06,2.06,2.06,2.06
0,0,0,0
1.72,1.72,1.72,1.72
12.83,12.83,12.83,12.83
3.1,3.1,3.1,3.1
1.11,1.11,1.11,1.11
0,0,0,0
5.64,5.64,5.64,5.64
15.81,15.81,15.81,15.81
16.76,16.76,16.76,16.76
7.88,7.88,7.88,7.88
1.09,1.09,1.09,1.09
0.2,0.2,0.2,0.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5.69,5.69,5.69,5.69
0,0,0,0
5.8,5.8,5.8,5.8
15.84,15.84,15.84,15.84
2.68,2.68,2.68,2.68
18.45,18.45,18.45,18.45
80.79,80.79,80.79,80.79
23.24,23.24,23.24,23.24
1.9,1.9,1.9,1.9
0.86,0.86,0.86,0.86
0.85,0.85,0.85,0.85
0,0,0,0
0,0,0,0
3.04,3.04,3.04,3.04
18.62,18.62,18.62,18.62
7.68,7.68,7.68,7.68
0,0,0,0
0,0,0,0
8.26,8.26,8.26,8.26
2.9,2.9,2.9,2.9
-99,-99,-99,-99
0.78,0.78,0.78,0.78
0,0,0,0
0,0,0,0
0,0,0,0
1.57,1.57,1.57,1.57
0.44,0.44,0.44,0.44
0.37,0.37,0.37,0.37
0.95,0.95,0.95,0.95
0.6,0.6,0.6,0.6
3.48,3.48,3.48,3.48
0.1,0.1,0.1,0.1
0,0,0,0
0,0,0,0
11.7,11.7,11.7,11.7
23.46,23.46,23.46,23.46
1.26,1.26,1.26,1.26
7.4,7.4,7.4,7.4
20.7,20.7,20.7,20.7
3.6,3.6,3.6,3.6
6.61,6.61,6.61,6.61
0.47,0.47,0.47,0.47
11.28,11.28,11.28,11.28
28.52,28.52,28.52,28.52
26,26,26,26
12.86,12.86,12.86,12.86
2.41,2.41,2.41,2.41
0,0,0,0
0,0,0,0
1.8,1.8,1.8,1.8
2.44,2.44,2.44,2.44
0.26,0.26,0.26,0.26
7.56,7.56,7.56,7.56
4.47,4.47,4.47,4.47
4.38,4.38,4.38,4.38
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.24,2.24,2.24,2.24
5.31,5.31,5.31,5.31
0,0,0,0
0,0,0,0
3.52,3.52,3.52,3.52
0,0,0,0
2.56,2.56,2.56,2.56
29.86,29.86,29.86,29.86
-99,-99,-99,-99
9.84,9.84,9.84,9.84
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
13.77,13.77,13.77,13.77
23.1,23.1,23.1,23.1
13.26,13.26,13.26,13.26
0,0,0,0
7.87,7.87,7.87,7.87
7.62,7.62,7.62,7.62
2.93,2.93,2.93,2.93
15.68,15.68,15.68,15.68
6.96,6.96,6.96,6.96
0.1,0.1,0.1,0.1
2.77,2.77,2.77,2.77
0,0,0,0
0,0,0,0
0,0,0,0
0.22,0.22,0.22,0.22
0.12,0.12,0.12,0.12
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5.09,5.09,5.09,5.09
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.2,0.2,0.2,0.2
0,0,0,0
1.13,1.13,1.13,1.13
1.26,1.26,1.26,1.26
6.83,6.83,6.83,6.83
20.72,20.72,20.72,20.72
7.86,7.86,7.86,7.86
3.37,3.37,3.37,3.37
4.77,4.77,4.77,4.77
4.44,4.44,4.44,4.44
1.59,1.59,1.59,1.59
0,0,0,0
15.17,15.17,15.17,15.17
2.19,2.19,2.19,2.19
2.45,2.45,2.45,2.45
13.94,13.94,13.94,13.94
0,0,0,0
0,0,0,0
12.8,12.8,12.8,12.8
6.27,6.27,6.27,6.27
0.93,0.93,0.93,0.93
0,0,0,0
0.2,0.2,0.2,0.2
0.7,0.7,0.7,0.7
0.27,0.27,0.27,0.27
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.27,0.27,0.27,0.27
1.27,1.27,1.27,1.27
2.6,2.6,2.6,2.6
0,0,0,0
15.29,15.29,15.29,15.29
11.13,11.13,11.13,11.13
0,0,0,0
0,0,0,0
0,0,0,0
1.21,1.21,1.21,1.21
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.12,0.12,0.12,0.12
9.32,9.32,9.32,9.32
13.67,13.67,13.67,13.67
0.71,0.71,0.71,0.71
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9.17,9.17,9.17,9.17
16.77,16.77,16.77,16.77
11.87,11.87,11.87,11.87
0.63,0.63,0.63,0.63
0,0,0,0
0,0,0,0
0,0,0,0
3.46,3.46,3.46,3.46
4.77,4.77,4.77,4.77
22.76,22.76,22.76,22.76
2.14,2.14,2.14,2.14
0.13,0.13,0.13,0.13
7.43,7.43,7.43,7.43
20.33,20.33,20.33,20.33
9.23,9.23,9.23,9.23
0,0,0,0
32.47,32.47,32.47,32.47
29.95,29.95,29.95,29.95
3.1,3.1,3.1,3.1
7.69,7.69,7.69,7.69
20.53,20.53,20.53,20.53
31.9,31.9,31.9,31.9
21.18,21.18,21.18,21.18
26.27,26.27,26.27,26.27
2.51,2.51,2.51,2.51
0,0,0,0
0,0,0,0
-99,-99,-99,-99
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
44.15,44.15,44.15,44.15
28.93,28.93,28.93,28.93
21.42,21.42,21.42,21.42
6.41,6.41,6.41,6.41
6.51,6.51,6.51,6.51
0,0,0,0
0,0,0,0
12.62,12.62,12.62,12.62
20.52,20.52,20.52,20.52
0,0,0,0
1.24,1.24,1.24,1.24
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
17.16,17.16,17.16,17.16
10.55,10.55,10.55,10.55
0.2,0.2,0.2,0.2
18.66,18.66,18.66,18.66
17.61,17.61,17.61,17.61
18.74,18.74,18.74,18.74
24.81,24.81,24.81,24.81
0.21,0.21,0.21,0.21
12.1,12.1,12.1,12.1
5.69,5.69,5.69,5.69
4.47,4.47,4.47,4.47
29.4,29.4,29.4,29.4
0,0,0,0
0,0,0,0
16.13,16.13,16.13,16.13
0.99,0.99,0.99,0.99
3.85,3.85,3.85,3.85
2.76,2.76,2.76,2.76
1.84,1.84,1.84,1.84
1.71,1.71,1.71,1.71
2.24,2.24,2.24,2.24
5.29,5.29,5.29,5.29
5.37,5.37,5.37,5.37
18.03,18.03,18.03,18.03
7.24,7.24,7.24,7.24
50.09,50.09,50.09,50.09
14.44,14.44,14.44,14.44
14.3,14.3,14.3,14.3
11.2,11.2,11.2,11.2
12.24,12.24,12.24,12.24
0.99,0.99,0.99,0.99
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.3,3.3,3.3,3.3
-99,-99,-99,-99
12.36,12.36,12.36,12.36
0.75,0.75,0.75,0.75
68.93,68.93,68.93,68.93
5.24,5.24,5.24,5.24
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.9,2.9,2.9,2.9
13.69,13.69,13.69,13.69
13.46,13.46,13.46,13.46
1.01,1.01,1.01,1.01
0,0,0,0
0,0,0,0
1.93,1.93,1.93,1.93
0,0,0,0
0.77,0.77,0.77,0.77
0.23,0.23,0.23,0.23
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.22,0.22,0.22,0.22
1.08,1.08,1.08,1.08
7.62,7.62,7.62,7.62
3.03,3.03,3.03,3.03
14.06,14.06,14.06,14.06
0.16,0.16,0.16,0.16
0,0,0,0
-99,-99,-99,-99
0,0,0,0
0,0,0,0
1.69,1.69,1.69,1.69
7.61,7.61,7.61,7.61
9.77,9.77,9.77,9.77
18.99,18.99,18.99,18.99
49.64,49.64,49.64,49.64
5.18,5.18,5.18,5.18
6.31,6.31,6.31,6.31
2.2,2.2,2.2,2.2
0.3,0.3,0.3,0.3
1.01,1.01,1.01,1.01
1.13,1.13,1.13,1.13
0.71,0.71,0.71,0.71
6.61,6.61,6.61,6.61
7.35,7.35,7.35,7.35
5.27,5.27,5.27,5.27
12.14,12.14,12.14,12.14
1.2,1.2,1.2,1.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.64,0.64,0.64,0.64
0,0,0,0
0,0,0,0
0,0,0,0
0.12,0.12,0.12,0.12
0,0,0,0
1.16,1.16,1.16,1.16
0.23,0.23,0.23,0.23
4.63,4.63,4.63,4.63
0.31,0.31,0.31,0.31
0,0,0,0
1.24,1.24,1.24,1.24
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.67,0.67,0.67,0.67
0,0,0,0
0.29,0.29,0.29,0.29
9.41,9.41,9.41,9.41
1.19,1.19,1.19,1.19
0,0,0,0
2.21,2.21,2.21,2.21
2.42,2.42,2.42,2.42
0.65,0.65,0.65,0.65
1.04,1.04,1.04,1.04
0.46,0.46,0.46,0.46
0,0,0,0
0.46,0.46,0.46,0.46
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.31,0.31,0.31,0.31
0,0,0,0
0.97,0.97,0.97,0.97
4.09,4.09,4.09,4.09
6.44,6.44,6.44,6.44
9.02,9.02,9.02,9.02
6.88,6.88,6.88,6.88
0.11,0.11,0.11,0.11
0,0,0,0
0,0,0,0
12.38,12.38,12.38,12.38
14.92,14.92,14.92,14.92
4.48,4.48,4.48,4.48
15.35,15.35,15.35,15.35
4.23,4.23,4.23,4.23
3.03,3.03,3.03,3.03
5.85,5.85,5.85,5.85
0.11,0.11,0.11,0.11
16.88,16.88,16.88,16.88
2.84,2.84,2.84,2.84
4.83,4.83,4.83,4.83
5.97,5.97,5.97,5.97
6.69,6.69,6.69,6.69
14.66,14.66,14.66,14.66
5.09,5.09,5.09,5.09
1.07,1.07,1.07,1.07
1.23,1.23,1.23,1.23
7.9,7.9,7.9,7.9
3.84,3.84,3.84,3.84
0,0,0,0
0,0,0,0
2.12,2.12,2.12,2.12
3.57,3.57,3.57,3.57
10.75,10.75,10.75,10.75
9.69,9.69,9.69,9.69
4.13,4.13,4.13,4.13
-99,-99,-99,-99
1.44,1.44,1.44,1.44
0,0,0,0
0,0,0,0
2.52,2.52,2.52,2.52
6.11,6.11,6.11,6.11
0,0,0,0
0,0,0,0
0,0,0,0
3,3,3,3
0.1,0.1,0.1,0.1
0,0,0,0
3.91,3.91,3.91,3.91
2.93,2.93,2.93,2.93
9.79,9.79,9.79,9.79
0,0,0,0
0,0,0,0
4.09,4.09,4.09,4.09
6.65,6.65,6.65,6.65
23.44,23.44,23.44,23.44
16.69,16.69,16.69,16.69
9.52,9.52,9.52,9.52
0.53,0.53,0.53,0.53
4.81,4.81,4.81,4.81
5.55,5.55,5.55,5.55
0,0,0,0
0,0,0,0
0,0,0,0
0.3,0.3,0.3,0.3
0,0,0,0
0,0,0,0
1.75,1.75,1.75,1.75
3.13,3.13,3.13,3.13
0,0,0,0
0,0,0,0
0,0,0,0
4.45,4.45,4.45,4.45
18.88,18.88,18.88,18.88
4.22,4.22,4.22,4.22
4.6,4.6,4.6,4.6
0,0,0,0
0,0,0,0
0.47,0.47,0.47,0.47
0,0,0,0
6.04,6.04,6.04,6.04
0,0,0,0
0.1,0.1,0.1,0.1
0,0,0,0
23.48,23.48,23.48,23.48
5.74,5.74,5.74,5.74
2.82,2.82,2.82,2.82
22.51,22.51,22.51,22.51
23.55,23.55,23.55,23.55
4.4,4.4,4.4,4.4
7.44,7.44,7.44,7.44
3.48,3.48,3.48,3.48
0,0,0,0
1.55,1.55,1.55,1.55
0,0,0,0
0.88,0.88,0.88,0.88
0,0,0,0
4.81,4.81,4.81,4.81
2.8,2.8,2.8,2.8
4.59,4.59,4.59,4.59
0,0,0,0
0,0,0,0
1.86,1.86,1.86,1.86
8.63,8.63,8.63,8.63
8.93,8.93,8.93,8.93
6.46,6.46,6.46,6.46
0,0,0,0
10.56,10.56,10.56,10.56
14.06,14.06,14.06,14.06
16.69,16.69,16.69,16.69
9.54,9.54,9.54,9.54
3.37,3.37,3.37,3.37
33.63,33.63,33.63,33.63
7.8,7.8,7.8,7.8
5.82,5.82,5.82,5.82
20.88,20.88,20.88,20.88
11.64,11.64,11.64,11.64
0,0,0,0
0,0,0,0
0,0,0,0
2.58,2.58,2.58,2.58
0.2,0.2,0.2,0.2
0,0,0,0
1.69,1.69,1.69,1.69
9,9,9,9
0,0,0,0
0,0,0,0
-99,-99,-99,-99
0,0,0,0
0,0,0,0
0,0,0,0
7.84,7.84,7.84,7.84
0,0,0,0
0,0,0,0
0,0,0,0
2,2,2,2
10.55,10.55,10.55,10.55
0,0,0,0
0,0,0,0
1.22,1.22,1.22,1.22
0,0,0,0
15.64,15.64,15.64,15.64
6.83,6.83,6.83,6.83
4.01,4.01,4.01,4.01
0,0,0,0
0,0,0,0
0.77,0.77,0.77,0.77
14.23,14.23,14.23,14.23
15.91,15.91,15.91,15.91
0,0,0,0
1.91,1.91,1.91,1.91
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.28,2.28,2.28,2.28
0,0,0,0
0,0,0,0
3.12,3.12,3.12,3.12
0.29,0.29,0.29,0.29
16.72,16.72,16.72,16.72
1.95,1.95,1.95,1.95
11.66,11.66,11.66,11.66
0.45,0.45,0.45,0.45
0,0,0,0
0,0,0,0
0,0,0,0
1.28,1.28,1.28,1.28
3.3,3.3,3.3,3.3
2.71,2.71,2.71,2.71
0,0,0,0
0,0,0,0
3.71,3.71,3.71,3.71
2.81,2.81,2.81,2.81
16.68,16.68,16.68,16.68
6.12,6.12,6.12,6.12
0.1,0.1,0.1,0.1
0,0,0,0
0,0,0,0
0,0,0,0
4.33,4.33,4.33,4.33
7.08,7.08,7.08,7.08
27.39,27.39,27.39,27.39
0.31,0.31,0.31,0.31
0.3,0.3,0.3,0.3
0,0,0,0
8.03,8.03,8.03,8.03
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5.25,5.25,5.25,5.25
14.8,14.8,14.8,14.8
2.48,2.48,2.48,2.48
37.2,37.2,37.2,37.2
1.25,1.25,1.25,1.25
3.46,3.46,3.46,3.46
0.28,0.28,0.28,0.28
0,0,0,0
-99,-99,-99,-99
0,0,0,0
1.83,1.83,1.83,1.83
1.85,1.85,1.85,1.85
2.33,2.33,2.33,2.33
0,0,0,0
56.39,56.39,56.39,56.39
32.42,32.42,32.42,32.42
13.76,13.76,13.76,13.76
36.95,36.95,36.95,36.95
21.58,21.58,21.58,21.58
1.59,1.59,1.59,1.59
4.88,4.88,4.88,4.88
6.99,6.99,6.99,6.99
3.46,3.46,3.46,3.46
0.71,0.71,0.71,0.71
16.42,16.42,16.42,16.42
8.94,8.94,8.94,8.94
0.5,0.5,0.5,0.5
17.05,17.05,17.05,17.05
24.93,24.93,24.93,24.93
15.29,15.29,15.29,15.29
1.09,1.09,1.09,1.09
27.86,27.86,27.86,27.86
6.81,6.81,6.81,6.81
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-99,-99,-99,-99
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.92,0.92,0.92,0.92
0.3,0.3,0.3,0.3
17.63,17.63,17.63,17.63
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.1,0.1,0.1,0.1
15.1,15.1,15.1,15.1
29.38,29.38,29.38,29.38
13.3,13.3,13.3,13.3
24.43,24.43,24.43,24.43
0,0,0,0
1.93,1.93,1.93,1.93
3.01,3.01,3.01,3.01
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.35,0.35,0.35,0.35
1.22,1.22,1.22,1.22
9.65,9.65,9.65,9.65
