ID,NAME,LAT,LONG,ELEVATION
2719,46-3750000_6-7708333p,46.38,6.77,1180
2720,46-3750000_6-7916667p,46.38,6.79,1230.8
2721,46-3750000_6-8125000p,46.38,6.81,1554.2
2722,46-3750000_6-8333333p,46.38,6.83,1059
2723,46-3750000_6-8541667p,46.38,6.85,654.5
2724,46-3750000_6-8750000p,46.38,6.88,375
2725,46-3750000_6-8958333p,46.38,6.9,378.8
2726,46-3750000_6-9166667p,46.38,6.92,561.8
2727,46-3750000_6-9375000p,46.38,6.94,1243.8
2728,46-3750000_6-9583333p,46.38,6.96,1509
2729,46-3750000_6-9791667p,46.38,6.98,1627.5
2730,46-3750000_7-0000000p,46.38,7,1791
2731,46-3750000_7-0208333p,46.38,7.02,1444
2732,46-3750000_7-0416667p,46.38,7.04,1237.5
2733,46-3750000_7-0625000p,46.38,7.06,1221
2734,46-3750000_7-0833333p,46.38,7.08,1481.2
2735,46-3750000_7-1041667p,46.38,7.1,1609.5
2736,46-3750000_7-1250000p,46.38,7.13,1581.8
2737,46-3750000_7-1458333p,46.38,7.15,1669.5
2738,46-3750000_7-1666667p,46.38,7.17,1746
2739,46-3750000_7-1875000p,46.38,7.19,1869.8
2740,46-3750000_7-2083333p,46.38,7.21,1622.2
2741,46-3750000_7-2291667p,46.38,7.23,1371
2742,46-3750000_7-2500000p,46.38,7.25,1902.2
2743,46-3750000_7-2708333p,46.38,7.27,1874
2744,46-3750000_7-2916667p,46.38,7.29,2237.5
2745,46-3750000_7-3125000p,46.38,7.31,2277
2746,46-3750000_7-3333333p,46.38,7.33,2405.5
2747,46-3750000_7-3541667p,46.38,7.35,2712.5
2748,46-3750000_7-3750000p,46.38,7.38,2708.5
2749,46-3750000_7-3958333p,46.38,7.4,2446.8
2750,46-3750000_7-4166667p,46.38,7.42,2401.2
2751,46-3750000_7-4375000p,46.38,7.44,2597.2
2752,46-3750000_7-4583333p,46.38,7.46,2557.5
2753,46-3750000_7-4791667p,46.38,7.48,2684.5
2754,46-3750000_7-5000000p,46.38,7.5,2579.8
2755,46-3750000_7-5208333p,46.38,7.52,2299.8
2756,46-3750000_7-5416667p,46.38,7.54,2484.8
2757,46-3750000_7-5625000p,46.38,7.56,2629.2
2758,46-3750000_7-5833333p,46.38,7.58,1857.8
2759,46-3750000_7-6041667p,46.38,7.6,1490
2760,46-3750000_7-6250000p,46.38,7.63,2016.5
2761,46-3750000_7-6458333p,46.38,7.65,2398.5
2762,46-3750000_7-6666667p,46.38,7.67,2400.2
2763,46-3750000_7-6875000p,46.38,7.69,2499
2764,46-3750000_7-7083333p,46.38,7.71,2442.8
2765,46-3750000_7-7291667p,46.38,7.73,2178
2766,46-3750000_7-7500000p,46.38,7.75,1791
2767,46-3750000_7-7708333p,46.38,7.77,2624
2768,46-3750000_7-7916667p,46.38,7.79,2849.2
2769,46-3750000_7-8125000p,46.38,7.81,2483.2
2770,46-3750000_7-8333333p,46.38,7.83,2534.2
2771,46-3750000_7-8541667p,46.38,7.85,2613
2772,46-3750000_7-8750000p,46.38,7.88,2303.5
2773,46-3750000_7-8958333p,46.38,7.9,2778.8
2774,46-3750000_7-9166667p,46.38,7.92,2289.5
2775,46-3750000_7-9375000p,46.38,7.94,2363.8
2776,46-3750000_7-9583333p,46.38,7.96,1799.5
2777,46-3750000_7-9791667p,46.38,7.98,1525.5
2778,46-3750000_8-0000000p,46.38,8,1914.8
2779,46-3750000_8-0208333p,46.38,8.02,1399.5
2780,46-3750000_8-0416667p,46.38,8.04,1068.2
2781,46-3750000_8-0625000p,46.38,8.06,1040.2
2782,46-3750000_8-0833333p,46.38,8.08,1208.8
2783,46-3750000_8-1041667p,46.38,8.1,1389.5
2784,46-3750000_8-1250000p,46.38,8.13,1902.8
2785,46-3750000_8-1458333p,46.38,8.15,1531.8
2786,46-3750000_8-1666667p,46.38,8.17,1645.2
2787,46-3750000_8-1875000p,46.38,8.19,1677.8
2788,46-3750000_8-2083333p,46.38,8.21,1827
2789,46-3750000_8-2291667p,46.38,8.23,2111
2790,46-3750000_8-2500000p,46.38,8.25,2548
2791,46-3750000_8-2708333p,46.38,8.27,2471.5
2792,46-3750000_8-2916667p,46.38,8.29,2308.8
2793,46-3750000_8-3125000p,46.38,8.31,2380.5
2794,46-3750000_8-3333333p,46.38,8.33,2507.2
2795,46-3750000_8-4166667p,46.38,8.42,1526.5
2796,46-3750000_8-4375000p,46.38,8.44,2059
2797,46-3750000_8-4583333p,46.38,8.46,2393.5
2798,46-3750000_8-4791667p,46.38,8.48,2157
2799,46-3750000_8-5000000p,46.38,8.5,1794.2
2800,46-3750000_8-5208333p,46.38,8.52,1247.2
2801,46-3750000_8-5416667p,46.38,8.54,1034.8
2802,46-3750000_8-5625000p,46.38,8.56,943.2
2803,46-3750000_8-5833333p,46.38,8.58,1609.2
2804,46-3750000_8-6041667p,46.38,8.6,1862.5
2805,46-3750000_8-6250000p,46.38,8.63,1031.5
2806,46-3750000_8-6458333p,46.38,8.65,854.2
2807,46-3750000_8-6666667p,46.38,8.67,1505.5
2808,46-3750000_8-6875000p,46.38,8.69,1921.5
2809,46-3750000_8-7083333p,46.38,8.71,2129.8
2810,46-3750000_8-7291667p,46.38,8.73,1986
2811,46-3750000_8-7500000p,46.38,8.75,2085.5
2812,46-3750000_8-7708333p,46.38,8.77,1738.5
2813,46-3750000_8-7916667p,46.38,8.79,1423.5
2814,46-3750000_8-8125000p,46.38,8.81,2310.8
2815,46-3750000_8-8333333p,46.38,8.83,2164
2816,46-3750000_8-8541667p,46.38,8.85,2016.5
2817,46-3750000_8-8750000p,46.38,8.88,1417
2818,46-3750000_8-8958333p,46.38,8.9,884.5
2819,46-3750000_8-9166667p,46.38,8.92,448.8
2820,46-3750000_8-9375000p,46.38,8.94,565
2821,46-3750000_8-9583333p,46.38,8.96,418
2822,46-3750000_8-9791667p,46.38,8.98,978.5
2823,46-3750000_9-0000000p,46.38,9,1860.5
2824,46-3750000_9-0208333p,46.38,9.02,1803.5
2825,46-3750000_9-0416667p,46.38,9.04,1690
2826,46-3750000_9-0625000p,46.38,9.06,2002
2827,46-3750000_9-0833333p,46.38,9.08,2052.8
2828,46-3750000_9-1041667p,46.38,9.1,1690
2829,46-3750000_9-1250000p,46.38,9.13,1664.2
2830,46-3750000_9-1458333p,46.38,9.15,2244.2
2831,46-3750000_9-1666667p,46.38,9.17,2271.2
2832,46-3750000_9-1875000p,46.38,9.19,1641.8
2833,46-3750000_9-2083333p,46.38,9.21,671.2
2834,46-3750000_9-2291667p,46.38,9.23,1193.5
2835,46-3750000_9-2500000p,46.38,9.25,2306.5
2836,46-3750000_9-2708333p,46.38,9.27,2620.5
2837,46-3750000_9-2916667p,46.38,9.29,2303.8
2838,46-3750000_9-3125000p,46.38,9.31,2202
2839,46-3750000_9-4375000p,46.38,9.44,2361.8
2840,46-3750000_9-4583333p,46.38,9.46,2466.2
2841,46-3750000_9-4791667p,46.38,9.48,2775
2842,46-3750000_9-5000000p,46.38,9.5,2618.5
2843,46-3750000_9-5208333p,46.38,9.52,2503
2844,46-3750000_9-5416667p,46.38,9.54,2488.2
2845,46-3750000_9-5625000p,46.38,9.56,2315.2
2846,46-3750000_9-5833333p,46.38,9.58,2217.2
2847,46-3750000_9-6041667p,46.38,9.6,2076.5
2848,46-3750000_9-6250000p,46.38,9.63,1497.2
2849,46-3750000_9-6458333p,46.38,9.65,1427.2
2850,46-3750000_9-6666667p,46.38,9.67,1983
2851,46-3750000_9-6875000p,46.38,9.69,2409.8
2852,46-3750000_9-7083333p,46.38,9.71,2397.2
2853,46-3750000_9-7291667p,46.38,9.73,2906.5
2854,46-3750000_9-7500000p,46.38,9.75,2581
2855,46-3750000_9-7708333p,46.38,9.77,2485.5
2856,46-3750000_9-7916667p,46.38,9.79,2205.5
2857,46-3750000_9-8125000p,46.38,9.81,3124.5
2858,46-3750000_9-8333333p,46.38,9.83,3170.5
2859,46-3750000_9-8541667p,46.38,9.85,3209
2860,46-3750000_9-8750000p,46.38,9.88,3248.5
2861,46-3750000_9-8958333p,46.38,9.9,3177.2
2862,46-3750000_9-9166667p,46.38,9.92,3428.5
2863,46-3750000_9-9375000p,46.38,9.94,3493.2
2864,46-3750000_9-9583333p,46.38,9.96,3347.5
2865,46-3750000_9-9791667p,46.38,9.98,2790.5
2866,46-3750000_10-0000000p,46.38,10,2482.5
2867,46-3750000_10-0208333p,46.38,10.02,1896.2
2868,46-3750000_10-0416667p,46.38,10.04,1738
2869,46-3750000_10-0625000p,46.38,10.06,1410.2
2870,46-3750000_10-0833333p,46.38,10.08,1966.8
2871,46-3750000_10-1041667p,46.38,10.1,2450
2872,46-3750000_10-1250000p,46.38,10.13,2542.5
2873,46-3750000_10-1458333p,46.38,10.15,2390.5
2874,46-3750000_10-1666667p,46.38,10.17,2650
2875,46-3750000_10-1875000p,46.38,10.19,2355
2876,46-3958333_6-0416667p,46.4,6.04,1295.5
2877,46-3958333_6-0625000p,46.4,6.06,1376.2
2878,46-3958333_6-0833333p,46.4,6.08,1205
2879,46-3958333_6-1041667p,46.4,6.1,1018
2880,46-3958333_6-1250000p,46.4,6.13,576
2881,46-3958333_6-1458333p,46.4,6.15,527.2
2882,46-3958333_6-1666667p,46.4,6.17,504.8
2883,46-3958333_6-1875000p,46.4,6.19,471.5
2884,46-3958333_6-2083333p,46.4,6.21,429
2885,46-3958333_6-2291667p,46.4,6.23,416.5
2886,46-3958333_6-2500000p,46.4,6.25,375.5
2887,46-3958333_6-2708333p,46.4,6.27,370.8
2888,46-3958333_6-2916667p,46.4,6.29,370
2889,46-3958333_6-3125000p,46.4,6.31,370
2890,46-3958333_6-3333333p,46.4,6.33,370
2891,46-3958333_6-3541667p,46.4,6.35,370
2892,46-3958333_6-3750000p,46.4,6.38,370
2893,46-3958333_6-3958333p,46.4,6.4,370
2894,46-3958333_6-4166667p,46.4,6.42,370
2895,46-3958333_6-4375000p,46.4,6.44,370
2896,46-3958333_6-4583333p,46.4,6.46,370
2897,46-3958333_6-4791667p,46.4,6.48,382.5
2898,46-3958333_6-5000000p,46.4,6.5,385
2899,46-3958333_6-5208333p,46.4,6.52,423.2
2900,46-3958333_6-5416667p,46.4,6.54,457.8
2901,46-3958333_6-5625000p,46.4,6.56,509.2
2902,46-3958333_6-5833333p,46.4,6.58,551
2903,46-3958333_6-6041667p,46.4,6.6,550.5
2904,46-3958333_6-6250000p,46.4,6.63,602.2
2905,46-3958333_6-6458333p,46.4,6.65,660.5
2906,46-3958333_6-6666667p,46.4,6.67,747.8
2907,46-3958333_6-6875000p,46.4,6.69,919.5
2908,46-3958333_6-7083333p,46.4,6.71,1035.8
2909,46-3958333_6-7291667p,46.4,6.73,1070.5
2910,46-3958333_6-7500000p,46.4,6.75,740.5
2911,46-3958333_6-7708333p,46.4,6.77,593.5
2912,46-3958333_6-7916667p,46.4,6.79,457.8
2913,46-3958333_6-8125000p,46.4,6.81,377.2
2914,46-3958333_6-8333333p,46.4,6.83,373.8
2915,46-3958333_6-8541667p,46.4,6.85,371.5
2916,46-3958333_6-8750000p,46.4,6.88,372.5
2917,46-3958333_6-8958333p,46.4,6.9,374.2
2918,46-3958333_6-9166667p,46.4,6.92,386
2919,46-3958333_6-9375000p,46.4,6.94,958.8
2920,46-3958333_6-9583333p,46.4,6.96,1578
2921,46-3958333_6-9791667p,46.4,6.98,1491.5
2922,46-3958333_7-0000000p,46.4,7,1704.8
2923,46-3958333_7-0208333p,46.4,7.02,1748.5
2924,46-3958333_7-0416667p,46.4,7.04,1749.5
2925,46-3958333_7-0625000p,46.4,7.06,1788
2926,46-3958333_7-0833333p,46.4,7.08,1485
2927,46-3958333_7-1041667p,46.4,7.1,1711.5
2928,46-3958333_7-1250000p,46.4,7.13,1988.2
2929,46-3958333_7-1458333p,46.4,7.15,1946.5
2930,46-3958333_7-1666667p,46.4,7.17,1796.8
2931,46-3958333_7-1875000p,46.4,7.19,1884.8
2932,46-3958333_7-2083333p,46.4,7.21,1649
2933,46-3958333_7-2291667p,46.4,7.23,1860
2934,46-3958333_7-2500000p,46.4,7.25,1255.8
2935,46-3958333_7-2708333p,46.4,7.27,1374.5
2936,46-3958333_7-2916667p,46.4,7.29,1739.2
2937,46-3958333_7-3125000p,46.4,7.31,1640
2938,46-3958333_7-3333333p,46.4,7.33,1761
2939,46-3958333_7-3541667p,46.4,7.35,1978
2940,46-3958333_7-3750000p,46.4,7.38,2120.2
2941,46-3958333_7-3958333p,46.4,7.4,2096.8
2942,46-3958333_7-4166667p,46.4,7.42,2029.2
2943,46-3958333_7-4375000p,46.4,7.44,2154.8
2944,46-3958333_7-4583333p,46.4,7.46,2562.8
2945,46-3958333_7-4791667p,46.4,7.48,2561
2946,46-3958333_7-5000000p,46.4,7.5,2729
2947,46-3958333_7-5208333p,46.4,7.52,2901.5
2948,46-3958333_7-5416667p,46.4,7.54,2830.2
2949,46-3958333_7-5625000p,46.4,7.56,2622
2950,46-3958333_7-5833333p,46.4,7.58,2541.5
2951,46-3958333_7-6041667p,46.4,7.6,2079.5
2952,46-3958333_7-6250000p,46.4,7.63,1804
2953,46-3958333_7-6458333p,46.4,7.65,1915
2954,46-3958333_7-6666667p,46.4,7.67,2469.2
2955,46-3958333_7-6875000p,46.4,7.69,2757.2
2956,46-3958333_7-7083333p,46.4,7.71,2428
2957,46-3958333_7-7291667p,46.4,7.73,2162
2958,46-3958333_7-7500000p,46.4,7.75,1520
2959,46-3958333_7-7708333p,46.4,7.77,1863.5
2960,46-3958333_7-7916667p,46.4,7.79,2354.5
2961,46-3958333_7-8125000p,46.4,7.81,2852.2
2962,46-3958333_7-8333333p,46.4,7.83,3306.5
2963,46-3958333_7-8541667p,46.4,7.85,3168
2964,46-3958333_7-8750000p,46.4,7.88,2543.2
2965,46-3958333_7-8958333p,46.4,7.9,2856.5
2966,46-3958333_7-9166667p,46.4,7.92,2694.5
2967,46-3958333_7-9375000p,46.4,7.94,2766.2
2968,46-3958333_7-9583333p,46.4,7.96,2478
2969,46-3958333_7-9791667p,46.4,7.98,2442.5
2970,46-3958333_8-0000000p,46.4,8,1750
2971,46-3958333_8-0208333p,46.4,8.02,2047
2972,46-3958333_8-0416667p,46.4,8.04,2053.2
2973,46-3958333_8-0625000p,46.4,8.06,1917.8
2974,46-3958333_8-0833333p,46.4,8.08,1486.8
2975,46-3958333_8-1041667p,46.4,8.1,1197.5
2976,46-3958333_8-1250000p,46.4,8.13,1262
2977,46-3958333_8-1458333p,46.4,8.15,1631.8
2978,46-3958333_8-1666667p,46.4,8.17,1983.5
2979,46-3958333_8-1875000p,46.4,8.19,2197.8
2980,46-3958333_8-2083333p,46.4,8.21,2433.8
2981,46-3958333_8-2291667p,46.4,8.23,2487.5
2982,46-3958333_8-2500000p,46.4,8.25,2377.2
2983,46-3958333_8-2708333p,46.4,8.27,2428.2
2984,46-3958333_8-2916667p,46.4,8.29,2755.5
2985,46-3958333_8-3125000p,46.4,8.31,2887.8
2986,46-3958333_8-3333333p,46.4,8.33,2516.8
2987,46-3958333_8-3541667p,46.4,8.35,2435
2988,46-3958333_8-4166667p,46.4,8.42,1761.8
2989,46-3958333_8-4375000p,46.4,8.44,2368
2990,46-3958333_8-4583333p,46.4,8.46,2476.5
2991,46-3958333_8-4791667p,46.4,8.48,2186.5
2992,46-3958333_8-5000000p,46.4,8.5,1892.8
2993,46-3958333_8-5208333p,46.4,8.52,1116.2
2994,46-3958333_8-5416667p,46.4,8.54,1340.2
2995,46-3958333_8-5625000p,46.4,8.56,2234.2
2996,46-3958333_8-5833333p,46.4,8.58,1964.8
2997,46-3958333_8-6041667p,46.4,8.6,2107.5
2998,46-3958333_8-6250000p,46.4,8.63,1397
2999,46-3958333_8-6458333p,46.4,8.65,867.2
3000,46-3958333_8-6666667p,46.4,8.67,1182.2
3001,46-3958333_8-6875000p,46.4,8.69,1403
3002,46-3958333_8-7083333p,46.4,8.71,2239.5
3003,46-3958333_8-7291667p,46.4,8.73,2282.5
3004,46-3958333_8-7500000p,46.4,8.75,2088
3005,46-3958333_8-7708333p,46.4,8.77,1938.8
3006,46-3958333_8-7916667p,46.4,8.79,2126.2
3007,46-3958333_8-8125000p,46.4,8.81,1986.8
3008,46-3958333_8-8333333p,46.4,8.83,1765
3009,46-3958333_8-8541667p,46.4,8.85,1317.5
3010,46-3958333_8-8750000p,46.4,8.88,451.8
3011,46-3958333_8-8958333p,46.4,8.9,885.2
3012,46-3958333_8-9166667p,46.4,8.92,1441.5
3013,46-3958333_8-9375000p,46.4,8.94,1356.5
3014,46-3958333_8-9583333p,46.4,8.96,412.8
3015,46-3958333_8-9791667p,46.4,8.98,411.5
3016,46-3958333_9-0000000p,46.4,9,1430.8
3017,46-3958333_9-0208333p,46.4,9.02,1772.2
3018,46-3958333_9-0416667p,46.4,9.04,2015.5
3019,46-3958333_9-0625000p,46.4,9.06,2388
3020,46-3958333_9-0833333p,46.4,9.08,2292.2
3021,46-3958333_9-1041667p,46.4,9.1,1862
3022,46-3958333_9-1250000p,46.4,9.13,1924
3023,46-3958333_9-1458333p,46.4,9.15,2168.8
3024,46-3958333_9-1666667p,46.4,9.17,2354.8
3025,46-3958333_9-1875000p,46.4,9.19,1942.5
3026,46-3958333_9-2083333p,46.4,9.21,1026.2
3027,46-3958333_9-2291667p,46.4,9.23,805
3028,46-3958333_9-2500000p,46.4,9.25,2345.2
3029,46-3958333_9-2708333p,46.4,9.27,2622.5
3030,46-3958333_9-2916667p,46.4,9.29,2331.5
3031,46-3958333_9-3125000p,46.4,9.31,2060
3032,46-3958333_9-4166667p,46.4,9.42,2609
3033,46-3958333_9-4375000p,46.4,9.44,2347
3034,46-3958333_9-4583333p,46.4,9.46,2727.2
3035,46-3958333_9-4791667p,46.4,9.48,2340.5
3036,46-3958333_9-5000000p,46.4,9.5,2394.8
3037,46-3958333_9-5208333p,46.4,9.52,2659.5
3038,46-3958333_9-5416667p,46.4,9.54,2654.8
3039,46-3958333_9-5625000p,46.4,9.56,2762.5
3040,46-3958333_9-5833333p,46.4,9.58,2347.5
3041,46-3958333_9-6041667p,46.4,9.6,2128.5
3042,46-3958333_9-6250000p,46.4,9.63,2076.2
3043,46-3958333_9-6458333p,46.4,9.65,1668.8
3044,46-3958333_9-6666667p,46.4,9.67,1653.5
3045,46-3958333_9-6875000p,46.4,9.69,1862
3046,46-3958333_9-7083333p,46.4,9.71,2489
3047,46-3958333_9-7291667p,46.4,9.73,2614.5
3048,46-3958333_9-7500000p,46.4,9.75,2318.5
3049,46-3958333_9-7708333p,46.4,9.77,2105.5
3050,46-3958333_9-7916667p,46.4,9.79,2519.5
3051,46-3958333_9-8125000p,46.4,9.81,2862.5
3052,46-3958333_9-8333333p,46.4,9.83,2361.8
3053,46-3958333_9-8541667p,46.4,9.85,2791
3054,46-3958333_9-8750000p,46.4,9.88,2832.5
3055,46-3958333_9-8958333p,46.4,9.9,3340.2
3056,46-3958333_9-9166667p,46.4,9.92,2960.5
3057,46-3958333_9-9375000p,46.4,9.94,3023.2
3058,46-3958333_9-9583333p,46.4,9.96,3071.5
3059,46-3958333_9-9791667p,46.4,9.98,3183.5
3060,46-3958333_10-0000000p,46.4,10,2830.8
3061,46-3958333_10-0208333p,46.4,10.02,2210.8
3062,46-3958333_10-0416667p,46.4,10.04,2323.5
3063,46-3958333_10-0625000p,46.4,10.06,1682
3064,46-3958333_10-0833333p,46.4,10.08,2007.5
3065,46-3958333_10-1041667p,46.4,10.1,1959.5
3066,46-3958333_10-1250000p,46.4,10.13,2228.8
3067,46-3958333_10-1458333p,46.4,10.15,2880
3068,46-3958333_10-1666667p,46.4,10.17,2825.5
3069,46-3958333_10-1875000p,46.4,10.19,2968.2
3070,46-4166667_6-0416667p,46.42,6.04,1227.2
3071,46-4166667_6-0625000p,46.42,6.06,1343
3072,46-4166667_6-0833333p,46.42,6.08,1360.5
3073,46-4166667_6-1041667p,46.42,6.1,1244.5
3074,46-4166667_6-1250000p,46.42,6.13,740.8
3075,46-4166667_6-1458333p,46.42,6.15,599.2
3076,46-4166667_6-1666667p,46.42,6.17,537.2
3077,46-4166667_6-1875000p,46.42,6.19,497.5
3078,46-4166667_6-2083333p,46.42,6.21,459.2
3079,46-4166667_6-2291667p,46.42,6.23,440.5
3080,46-4166667_6-2500000p,46.42,6.25,404.5
3081,46-4166667_6-2708333p,46.42,6.27,384
3082,46-4166667_6-2916667p,46.42,6.29,370
3083,46-4166667_6-3125000p,46.42,6.31,370
3084,46-4166667_6-3333333p,46.42,6.33,370
3085,46-4166667_6-3541667p,46.42,6.35,370
3086,46-4166667_6-3750000p,46.42,6.38,370
3087,46-4166667_6-3958333p,46.42,6.4,370
3088,46-4166667_6-4166667p,46.42,6.42,370
3089,46-4166667_6-4375000p,46.42,6.44,370
3090,46-4166667_6-4583333p,46.42,6.46,370
3091,46-4166667_6-4791667p,46.42,6.48,370
3092,46-4166667_6-5000000p,46.42,6.5,371.5
3093,46-4166667_6-5208333p,46.42,6.52,370
3094,46-4166667_6-5416667p,46.42,6.54,370
3095,46-4166667_6-5625000p,46.42,6.56,370
3096,46-4166667_6-5833333p,46.42,6.58,370
3097,46-4166667_6-6041667p,46.42,6.6,370
3098,46-4166667_6-6250000p,46.42,6.63,384.8
3099,46-4166667_6-6458333p,46.42,6.65,378
3100,46-4166667_6-6666667p,46.42,6.67,399.8
3101,46-4166667_6-6875000p,46.42,6.69,483
3102,46-4166667_6-7083333p,46.42,6.71,459
3103,46-4166667_6-7291667p,46.42,6.73,418.5
3104,46-4166667_6-7500000p,46.42,6.75,370
3105,46-4166667_6-7708333p,46.42,6.77,370
3106,46-4166667_6-7916667p,46.42,6.79,370
3107,46-4166667_6-8125000p,46.42,6.81,370
3108,46-4166667_6-8333333p,46.42,6.83,370
3109,46-4166667_6-8541667p,46.42,6.85,370
3110,46-4166667_6-8750000p,46.42,6.88,370
3111,46-4166667_6-8958333p,46.42,6.9,370
3112,46-4166667_6-9166667p,46.42,6.92,487
3113,46-4166667_6-9375000p,46.42,6.94,836.2
3114,46-4166667_6-9583333p,46.42,6.96,1203.8
3115,46-4166667_6-9791667p,46.42,6.98,1596
3116,46-4166667_7-0000000p,46.42,7,1441.8
3117,46-4166667_7-0208333p,46.42,7.02,1492
3118,46-4166667_7-0416667p,46.42,7.04,1505.8
3119,46-4166667_7-0625000p,46.42,7.06,1665.5
3120,46-4166667_7-0833333p,46.42,7.08,1439.5
3121,46-4166667_7-1041667p,46.42,7.1,1479
3122,46-4166667_7-1250000p,46.42,7.13,1610.2
3123,46-4166667_7-1458333p,46.42,7.15,1484
3124,46-4166667_7-1666667p,46.42,7.17,1626.5
3125,46-4166667_7-1875000p,46.42,7.19,1774
3126,46-4166667_7-2083333p,46.42,7.21,1618
3127,46-4166667_7-2291667p,46.42,7.23,1544
3128,46-4166667_7-2500000p,46.42,7.25,1212.5
3129,46-4166667_7-2708333p,46.42,7.27,1396.5
3130,46-4166667_7-2916667p,46.42,7.29,1624.2
3131,46-4166667_7-3125000p,46.42,7.31,1354
3132,46-4166667_7-3333333p,46.42,7.33,1598.8
3133,46-4166667_7-3541667p,46.42,7.35,1804
3134,46-4166667_7-3750000p,46.42,7.38,1910.8
3135,46-4166667_7-3958333p,46.42,7.4,1729
3136,46-4166667_7-4166667p,46.42,7.42,1670.2
3137,46-4166667_7-4375000p,46.42,7.44,1608
3138,46-4166667_7-4583333p,46.42,7.46,1903
3139,46-4166667_7-4791667p,46.42,7.48,1779.5
3140,46-4166667_7-5000000p,46.42,7.5,2604.5
3141,46-4166667_7-5208333p,46.42,7.52,2969.8
3142,46-4166667_7-5416667p,46.42,7.54,2888.8
3143,46-4166667_7-5625000p,46.42,7.56,2759.8
3144,46-4166667_7-5833333p,46.42,7.58,2521.5
3145,46-4166667_7-6041667p,46.42,7.6,2325.5
3146,46-4166667_7-6250000p,46.42,7.63,2742
3147,46-4166667_7-6458333p,46.42,7.65,2792.8
3148,46-4166667_7-6666667p,46.42,7.67,2496.5
3149,46-4166667_7-6875000p,46.42,7.69,2772.5
3150,46-4166667_7-7083333p,46.42,7.71,2473
3151,46-4166667_7-7291667p,46.42,7.73,2292
3152,46-4166667_7-7500000p,46.42,7.75,1884.8
3153,46-4166667_7-7708333p,46.42,7.77,1641.8
3154,46-4166667_7-7916667p,46.42,7.79,1643
3155,46-4166667_7-8125000p,46.42,7.81,2120.2
3156,46-4166667_7-8333333p,46.42,7.83,2853.5
3157,46-4166667_7-8541667p,46.42,7.85,3069
3158,46-4166667_7-8750000p,46.42,7.88,3111
3159,46-4166667_7-8958333p,46.42,7.9,3223
3160,46-4166667_7-9166667p,46.42,7.92,3235
3161,46-4166667_7-9375000p,46.42,7.94,3035.8
3162,46-4166667_7-9583333p,46.42,7.96,2723.5
3163,46-4166667_7-9791667p,46.42,7.98,2536
3164,46-4166667_8-0000000p,46.42,8,2197.8
3165,46-4166667_8-0208333p,46.42,8.02,2039.5
3166,46-4166667_8-0416667p,46.42,8.04,2073.8
3167,46-4166667_8-0625000p,46.42,8.06,2401
3168,46-4166667_8-0833333p,46.42,8.08,2135
3169,46-4166667_8-1041667p,46.42,8.1,1797.5
3170,46-4166667_8-1250000p,46.42,8.13,1127.5
3171,46-4166667_8-1458333p,46.42,8.15,1289.8
3172,46-4166667_8-1666667p,46.42,8.17,1791.8
3173,46-4166667_8-1875000p,46.42,8.19,2291.2
3174,46-4166667_8-2083333p,46.42,8.21,2332.2
3175,46-4166667_8-2291667p,46.42,8.23,2450.5
3176,46-4166667_8-2500000p,46.42,8.25,2951.2
3177,46-4166667_8-2708333p,46.42,8.27,2862.5
3178,46-4166667_8-2916667p,46.42,8.29,2943
3179,46-4166667_8-3125000p,46.42,8.31,2680
3180,46-4166667_8-3333333p,46.42,8.33,2675.5
3181,46-4166667_8-3541667p,46.42,8.35,2798
3182,46-4166667_8-3750000p,46.42,8.38,2256.8
3183,46-4166667_8-3958333p,46.42,8.4,1816.8
3184,46-4166667_8-4166667p,46.42,8.42,2068.8
3185,46-4166667_8-4375000p,46.42,8.44,2588.5
3186,46-4166667_8-4583333p,46.42,8.46,2877.8
3187,46-4166667_8-4791667p,46.42,8.48,2637.5
3188,46-4166667_8-5000000p,46.42,8.5,1387
3189,46-4166667_8-5208333p,46.42,8.52,1078
3190,46-4166667_8-5416667p,46.42,8.54,1959.8
3191,46-4166667_8-5625000p,46.42,8.56,2190.5
3192,46-4166667_8-5833333p,46.42,8.58,1466.5
3193,46-4166667_8-6041667p,46.42,8.6,1279
3194,46-4166667_8-6250000p,46.42,8.63,991.8
3195,46-4166667_8-6458333p,46.42,8.65,1234.8
3196,46-4166667_8-6666667p,46.42,8.67,1978.5
3197,46-4166667_8-6875000p,46.42,8.69,1848.8
3198,46-4166667_8-7083333p,46.42,8.71,2027
3199,46-4166667_8-7291667p,46.42,8.73,2457
3200,46-4166667_8-7500000p,46.42,8.75,2123
3201,46-4166667_8-7708333p,46.42,8.77,1779.8
3202,46-4166667_8-7916667p,46.42,8.79,1550
3203,46-4166667_8-8125000p,46.42,8.81,1448.5
3204,46-4166667_8-8333333p,46.42,8.83,916.8
3205,46-4166667_8-8541667p,46.42,8.85,563
3206,46-4166667_8-8750000p,46.42,8.88,1112.8
3207,46-4166667_8-8958333p,46.42,8.9,1595.8
3208,46-4166667_8-9166667p,46.42,8.92,1775.2
3209,46-4166667_8-9375000p,46.42,8.94,1305.8
3210,46-4166667_8-9583333p,46.42,8.96,414.8
3211,46-4166667_8-9791667p,46.42,8.98,542.5
3212,46-4166667_9-0000000p,46.42,9,1652.5
3213,46-4166667_9-0208333p,46.42,9.02,1735.5
3214,46-4166667_9-0416667p,46.42,9.04,1941.5
3215,46-4166667_9-0625000p,46.42,9.06,2313.5
